location_id,city,state,zipcode
L7608,Athens,MI,49011
L7609,Atlanta,MI,49709
L761,Huachuca C,AZ,85616
L7610,Atlantic M,MI,49905
L7611,Attica,MI,48412
L7612,Au Gres,MI,48703
L7613,Au Sable T,MI,48750
L7614,Auburn,MI,48611
L7615,Auburn Hil,MI,48326
L7616,Augusta To,MI,48191
L7617,Avoca,MI,48006
L7618,Bad Axe,MI,48413
L7619,Baldwin,MI,49304
L762,Kearny,AZ,85137
L7620,Bancroft,MI,48414
L7621,Bangor,MI,49013
L7622,Bangor Tow,MI,48706
L7623,Barbeau,MI,49710
L7624,Bark River,MI,49807
L7625,Barryton,MI,49305
L7626,Barton Cit,MI,48705
L7627,Bath Towns,MI,48808
L7628,Battle Cre,MI,49015
L7629,Battle Cre,MI,49017
L763,Kingman,AZ,86401
L7630,Battle Cre,MI,49037
L7631,Bay City,MI,48708
L7632,Bear Lake,MI,49614
L7633,Beaverton,MI,48612
L7634,Belding,MI,48809
L7635,Bellaire,MI,49615
L7636,Belmont,MI,49306
L7637,Bentley,MI,48613
L7638,Benton Har,MI,49022
L7639,Benzonia,MI,49616
L764,Kingman,AZ,86409
L7640,Berkley,MI,48072
L7641,Berlin Tow,MI,48179
L7642,Beulah,MI,49617
L7643,Beverly Hi,MI,48025
L7644,Big Rapids,MI,49307
L7645,Birch Run,MI,48415
L7646,Birmingham,MI,48009
L7647,Bitely,MI,49309
L7648,Blanchard,MI,49310
L7649,Blissfield,MI,49228
L765,Lake Havas,AZ,86403
L7650,Bloomfield,MI,48301
L7651,Bloomfield,MI,48302
L7652,Bloomfield,MI,48304
L7653,Bloomingda,MI,49026
L7654,Boyne City,MI,49712
L7655,Boyne Fall,MI,49713
L7656,Breckenrid,MI,48615
L7657,Bridgeport,MI,48722
L7658,Brighton,MI,48114
L7659,Brighton,MI,48116
L766,Lake Havas,AZ,86404
L7660,Brimley,MI,49715
L7661,Bronson,MI,49028
L7662,Brown City,MI,48416
L7663,Brownstown,MI,48173
L7664,Buchanan,MI,49107
L7665,Buckley,MI,49620
L7666,Burlington,MI,49029
L7667,Burr Oak,MI,49030
L7668,Burt,MI,48417
L7669,Burton,MI,48509
L767,Lake Havas,AZ,86406
L7670,Burton,MI,48519
L7671,Burton,MI,48529
L7672,Byron,MI,48418
L7673,Byron Cent,MI,49315
L7674,Cadillac,MI,49601
L7675,Caledonia ,MI,49302
L7676,Calumet To,MI,49913
L7677,Camden,MI,49232
L7678,Canton,MI,48187
L7679,Canton,MI,48188
L768,Lakeside,AZ,85929
L7680,Capac,MI,48014
L7681,Carleton,MI,48117
L7682,Carney,MI,49812
L7683,Carney,MI,49863
L7684,Caro,MI,48723
L7685,Carson Cit,MI,48811
L7686,Carsonvill,MI,48419
L7687,Casco,MI,48064
L7688,Caseville,MI,48725
L7689,Casnovia,MI,49318
L769,Litchfield,AZ,85340
L7690,Cass City,MI,48726
L7691,Cassopolis,MI,49031
L7692,Cedar,MI,49621
L7693,Cedar Spri,MI,49319
L7694,Cement Cit,MI,49233
L7695,Center Lin,MI,48015
L7696,Central La,MI,49622
L7697,Centrevill,MI,49032
L7698,Champion,MI,49814
L7699,Cheboygan,MI,49721
L77,Blountsvil,AL,35031
L770,Marana,AZ,85145
L7700,Chelsea,MI,48118
L7701,Chesaning,MI,48616
L7702,Chesterfie,MI,48047
L7703,Chesterfie,MI,48051
L7704,Clare,MI,48617
L7705,Clarkston,MI,48346
L7706,Clarkston,MI,48348
L7707,Clarksvill,MI,48815
L7708,Clawson,MI,48017
L7709,Clayton,MI,49235
L771,Marana,AZ,85653
L7710,Clayton To,MI,48449
L7711,Clinton,MI,49236
L7712,Clinton To,MI,48035
L7713,Clinton To,MI,48036
L7714,Clinton To,MI,48038
L7715,Coldwater,MI,49036
L7716,Coleman,MI,48618
L7717,Colon,MI,49040
L7718,Columbiavi,MI,48421
L7719,Columbus,MI,48063
L772,Marana,AZ,85658
L7720,Commerce T,MI,48382
L7721,Commerce T,MI,48390
L7722,Comstock P,MI,49321
L7723,Comstock T,MI,49048
L7724,Comstock T,MI,49053
L7725,Concord,MI,49237
L7726,Conklin,MI,49403
L7727,Constantin,MI,49042
L7728,Coopersvil,MI,49404
L7729,Copemish,MI,49625
L773,Maricopa,AZ,85138
L7730,Coral,MI,49322
L7731,Cornell,MI,49818
L7732,Corunna,MI,48817
L7733,Covert,MI,49043
L7734,Croswell,MI,48422
L7735,Crystal,MI,48818
L7736,Crystal Fa,MI,49920
L7737,Curran,MI,48728
L7738,Custer,MI,49405
L7739,Dafter,MI,49724
L774,Maricopa,AZ,85139
L7740,Daggett,MI,49821
L7741,Dansville,MI,48819
L7742,De Tour Vi,MI,49725
L7743,Dearborn,MI,48120
L7744,Dearborn,MI,48124
L7745,Dearborn,MI,48126
L7746,Dearborn,MI,48128
L7747,Dearborn H,MI,48125
L7748,Dearborn H,MI,48127
L7749,Decatur,MI,49045
L775,Mayer,AZ,86333
L7750,Decker,MI,48426
L7751,Deckervill,MI,48427
L7752,Deerfield,MI,49238
L7753,Deford,MI,48729
L7754,Delton,MI,49046
L7755,Detroit,MI,48201
L7756,Detroit,MI,48202
L7757,Detroit,MI,48203
L7758,Detroit,MI,48204
L7759,Detroit,MI,48205
L776,Mesa,AZ,85201
L7760,Detroit,MI,48206
L7761,Detroit,MI,48207
L7762,Detroit,MI,48208
L7763,Detroit,MI,48209
L7764,Detroit,MI,48210
L7765,Detroit,MI,48211
L7766,Detroit,MI,48212
L7767,Detroit,MI,48213
L7768,Detroit,MI,48214
L7769,Detroit,MI,48215
L777,Mesa,AZ,85202
L7770,Detroit,MI,48216
L7771,Detroit,MI,48217
L7772,Detroit,MI,48219
L7773,Detroit,MI,48221
L7774,Detroit,MI,48223
L7775,Detroit,MI,48224
L7776,Detroit,MI,48226
L7777,Detroit,MI,48227
L7778,Detroit,MI,48228
L7779,Detroit,MI,48234
L778,Mesa,AZ,85203
L7780,Detroit,MI,48235
L7781,Detroit,MI,48238
L7782,Dewitt Tow,MI,48820
L7783,Dexter,MI,48130
L7784,Dollar Bay,MI,49922
L7785,Dorr,MI,49323
L7786,Dowagiac,MI,49047
L7787,Dowling,MI,49050
L7788,Dryden,MI,48428
L7789,Dundee,MI,48131
L779,Mesa,AZ,85204
L7790,Durand,MI,48429
L7791,Eagle,MI,48822
L7792,East China,MI,48054
L7793,East Jorda,MI,49727
L7794,East Lansi,MI,48823
L7795,East Leroy,MI,49051
L7796,East Tawas,MI,48730
L7797,Eastpointe,MI,48021
L7798,Eaton Rapi,MI,48827
L7799,Eckerman,MI,49728
L78,Boaz,AL,35957
L780,Mesa,AZ,85205
L7800,Ecorse,MI,48229
L7801,Edmore,MI,48829
L7802,Edwardsbur,MI,49112
L7803,Elk Rapids,MI,49629
L7804,Ellsworth,MI,49729
L7805,Elmira,MI,49730
L7806,Elsie,MI,48831
L7807,Emmett,MI,48022
L7808,Emmett Tow,MI,49014
L7809,Emmett Tow,MI,49033
L781,Mesa,AZ,85206
L7810,Empire,MI,49630
L7811,Escanaba,MI,49829
L7812,Evart,MI,49631
L7813,Fair Haven,MI,48023
L7814,Fairgrove,MI,48733
L7815,Falmouth,MI,49632
L7816,Farmington,MI,48331
L7817,Farmington,MI,48334
L7818,Farmington,MI,48335
L7819,Farmington,MI,48336
L782,Mesa,AZ,85207
L7820,Farwell,MI,48622
L7821,Felch,MI,49831
L7822,Fennville,MI,49408
L7823,Fenton Tow,MI,48430
L7824,Fenton Tow,MI,48451
L7825,Fenwick,MI,48834
L7826,Ferndale,MI,48220
L7827,Fife Lake,MI,49633
L7828,Flat Rock,MI,48134
L7829,Flint,MI,48503
L783,Mesa,AZ,85208
L7830,Flint,MI,48504
L7831,Flint,MI,48505
L7832,Flint,MI,48506
L7833,Flint,MI,48507
L7834,Flint,MI,48532
L7835,Flushing T,MI,48433
L7836,Forest Hil,MI,49301
L7837,Forest Hil,MI,49546
L7838,Fort Grati,MI,48059
L7839,Fountain,MI,49402
L784,Mesa,AZ,85209
L7840,Fountain,MI,49410
L7841,Fowler,MI,48835
L7842,Fowlervill,MI,48836
L7843,Frankenmut,MI,48734
L7844,Frankfort,MI,49635
L7845,Fraser,MI,48026
L7846,Frederic,MI,49733
L7847,Free Soil,MI,49411
L7848,Freeland,MI,48623
L7849,Freeport,MI,49325
L785,Mesa,AZ,85210
L7850,Fremont,MI,49412
L7851,Frenchtown,MI,48166
L7852,Fruitport ,MI,49415
L7853,Fruitport ,MI,49448
L7854,Gagetown,MI,48735
L7855,Gaines,MI,48436
L7856,Gaines Tow,MI,49316
L7857,Garden,MI,49835
L7858,Garden Cit,MI,48135
L7859,Garfield T,MI,49685
L786,Mesa,AZ,85212
L7860,Garfield T,MI,49696
L7861,Gaylord,MI,49735
L7862,Gladstone,MI,49837
L7863,Gladwin,MI,48624
L7864,Glennie,MI,48737
L7865,Gobles,MI,49055
L7866,Goetzville,MI,49736
L7867,Goodells,MI,48027
L7868,Goodrich,MI,48438
L7869,Gowen,MI,49326
L787,Mesa,AZ,85213
L7870,Grand Blan,MI,48439
L7871,Grand Have,MI,49417
L7872,Grand Junc,MI,49056
L7873,Grand Ledg,MI,48837
L7874,Grand Rapi,MI,49503
L7875,Grand Rapi,MI,49504
L7876,Grand Rapi,MI,49505
L7877,Grand Rapi,MI,49506
L7878,Grand Rapi,MI,49507
L7879,Grand Rapi,MI,49548
L788,Mesa,AZ,85215
L7880,Grandville,MI,49418
L7881,Grant,MI,49327
L7882,Grawn,MI,49637
L7883,Grayling,MI,49738
L7884,Green Town,MI,49338
L7885,Green Town,MI,49639
L7886,Greenbush,MI,48738
L7887,Greenville,MI,48838
L7888,Gregory,MI,48137
L7889,Grosse Poi,MI,48236
L789,Miami,AZ,85539
L7890,Gulliver,MI,49840
L7891,Gunplain T,MI,49080
L7892,Gwinn,MI,49841
L7893,Hale,MI,48739
L7894,Hamilton,MI,49419
L7895,Hampton To,MI,48732
L7896,Hancock,MI,49930
L7897,Hanover,MI,49241
L7898,Harbor Bea,MI,48441
L7899,Harbor Spr,MI,49740
L79,Bon Secour,AL,36511
L790,Mohave Val,AZ,86426
L7900,Harper Woo,MI,48225
L7901,Harrison,MI,48625
L7902,Harrison T,MI,48045
L7903,Harrisvill,MI,48740
L7904,Hart,MI,49420
L7905,Hartford,MI,49057
L7906,Hartland,MI,48353
L7907,Haslett,MI,48840
L7908,Hastings T,MI,49058
L7909,Hawks,MI,49743
L791,Mohave Val,AZ,86440
L7910,Hazel Park,MI,48030
L7911,Hemlock,MI,48626
L7912,Hermansvil,MI,49847
L7913,Hesperia,MI,49421
L7914,Hickory Co,MI,49060
L7915,Highland,MI,48356
L7916,Highland,MI,48357
L7917,Hillman,MI,49746
L7918,Hillsdale,MI,49242
L7919,Holland To,MI,49423
L792,Munds Park,AZ,86017
L7920,Holland To,MI,49424
L7921,Holland To,MI,49434
L7922,Holly,MI,48442
L7923,Holt,MI,48842
L7924,Holton,MI,49425
L7925,Homer,MI,49245
L7926,Honor,MI,49640
L7927,Hope,MI,48628
L7928,Hopkins,MI,49328
L7929,Houghton,MI,49931
L793,New River,AZ,85087
L7930,Howard Cit,MI,49329
L7931,Howell,MI,48843
L7932,Howell,MI,48855
L7933,Hubbard La,MI,49747
L7934,Hudson,MI,49247
L7935,Hudsonvill,MI,49426
L7936,Huntington,MI,48070
L7937,Huron Town,MI,48164
L7938,Ida,MI,48140
L7939,Imlay City,MI,48444
L794,Nogales,AZ,85621
L7940,Indian Riv,MI,49749
L7941,Inkster,MI,48141
L7942,Interloche,MI,49643
L7943,Ionia,MI,48846
L7944,Iron Mount,MI,49801
L7945,Iron River,MI,49935
L7946,Irons,MI,49644
L7947,Ishpeming,MI,49849
L7948,Ithaca,MI,48847
L7949,Jackson,MI,49202
L795,Nutrioso,AZ,85932
L7950,Jackson,MI,49203
L7951,Jasper,MI,49248
L7952,Jeddo,MI,48032
L7953,Jenison,MI,49428
L7954,Jerome,MI,49249
L7955,Johannesbu,MI,49751
L7956,Jones,MI,49061
L7957,Jonesville,MI,49250
L7958,Kalamazoo,MI,49001
L7959,Kalamazoo,MI,49004
L796,Oracle,AZ,85623
L7960,Kalamazoo,MI,49006
L7961,Kalamazoo,MI,49007
L7962,Kalamazoo,MI,49008
L7963,Kaleva,MI,49645
L7964,Kalkaska,MI,49646
L7965,Keego Harb,MI,48320
L7966,Kent City,MI,49330
L7967,Kentwood,MI,49508
L7968,Kentwood,MI,49512
L7969,Kincheloe,MI,49788
L797,Oro Valley,AZ,85737
L7970,Kingsford,MI,49802
L7971,Kingsley,MI,49649
L7972,Kingston,MI,48741
L7973,L'' Anse,MI,49946
L7974,La Salle,MI,48133
L7975,La Salle,MI,48145
L7976,Lachine,MI,49753
L7977,Laingsburg,MI,48848
L7978,Lake,MI,48632
L7979,Lake Ann,MI,49650
L798,Oro Valley,AZ,85755
L7980,Lake City,MI,49651
L7981,Lake Isabe,MI,48893
L7982,Lake Leela,MI,49653
L7983,Lake Linde,MI,49934
L7984,Lake Linde,MI,49945
L7985,Lake Odess,MI,48849
L7986,Lakeside,MI,49116
L7987,Lakeview,MI,48850
L7988,Lambertvil,MI,48144
L7989,Lansing To,MI,48906
L799,Page,AZ,86040
L7990,Lansing To,MI,48910
L7991,Lansing To,MI,48911
L7992,Lansing To,MI,48912
L7993,Lansing To,MI,48915
L7994,Lapeer,MI,48446
L7995,Lawrence,MI,49064
L7996,Lawton,MI,49065
L7997,Le Roy,MI,49655
L7998,Leonard,MI,48367
L7999,Leslie,MI,49251
L8,Anchorage,AK,99516
L80,Brantley,AL,36009
L800,Parker,AZ,85344
L8000,Levering,MI,49755
L8001,Lewiston,MI,49756
L8002,Lexington,MI,48450
L8003,Lincoln,MI,48742
L8004,Lincoln Pa,MI,48146
L8005,Linwood,MI,48634
L8006,Litchfield,MI,49252
L8007,Livonia,MI,48150
L8008,Livonia,MI,48152
L8009,Livonia,MI,48154
L801,Paulden,AZ,86334
L8010,Lowell Tow,MI,49331
L8011,Ludington,MI,49431
L8012,Luna Pier,MI,48157
L8013,Lupton,MI,48635
L8014,Lyons,MI,48851
L8015,Macomb Tow,MI,48042
L8016,Macomb Tow,MI,48044
L8017,Madison He,MI,48071
L8018,Madison To,MI,49279
L8019,Mancelona,MI,49659
L802,Payson,AZ,85541
L8020,Manchester,MI,48158
L8021,Manistee,MI,49660
L8022,Manistique,MI,49854
L8023,Manitou Be,MI,49253
L8024,Manton,MI,49663
L8025,Maple City,MI,49664
L8026,Marcellus,MI,49067
L8027,Marine Cit,MI,48039
L8028,Marion,MI,49665
L8029,Marne,MI,49435
L803,Pearce,AZ,85625
L8030,Marshall,MI,49068
L8031,Martin,MI,49070
L8032,Marysville,MI,48040
L8033,Mason,MI,48854
L8034,Maybee,MI,48159
L8035,McBain,MI,49657
L8036,McMillan,MI,49853
L8037,Mears,MI,49436
L8038,Mecosta,MI,49332
L8039,Melvindale,MI,48122
L804,Peoria,AZ,85345
L8040,Memphis,MI,48041
L8041,Mendon,MI,49072
L8042,Menominee,MI,49858
L8043,Merrill,MI,48637
L8044,Mesick,MI,49668
L8045,Metamora,MI,48455
L8046,Michigan C,MI,49254
L8047,Middlevill,MI,49333
L8048,Midland To,MI,48640
L8049,Midland To,MI,48642
L805,Peoria,AZ,85381
L8050,Mikado,MI,48745
L8051,Milan,MI,48160
L8052,Milford To,MI,48380
L8053,Milford To,MI,48381
L8054,Millersbur,MI,49759
L8055,Mohawk,MI,49918
L8056,Monitor To,MI,48631
L8057,Monroe Tow,MI,48161
L8058,Monroe Tow,MI,48162
L8059,Montague,MI,49437
L806,Peoria,AZ,85382
L8060,Montrose T,MI,48457
L8061,Morenci,MI,49256
L8062,Morley,MI,49336
L8063,Morrice,MI,48857
L8064,Mount Clem,MI,48043
L8065,Mount Plea,MI,48858
L8066,Mt Morris ,MI,48458
L8067,Muir,MI,48860
L8068,Mundy Town,MI,48473
L8069,Munising,MI,49862
L807,Peoria,AZ,85383
L8070,Muskegon H,MI,49444
L8071,Muskegon T,MI,49442
L8072,Muskegon T,MI,49445
L8073,Nashville,MI,49073
L8074,National C,MI,48748
L8075,Negaunee,MI,49866
L8076,New Era,MI,49446
L8077,New Haven,MI,48048
L8078,New Haven,MI,48050
L8079,New Hudson,MI,48165
L808,Phoenix,AZ,85003
L8080,New Lothro,MI,48460
L8081,Newaygo,MI,49337
L8082,Newberry,MI,49868
L8083,Niles,MI,49120
L8084,North Bran,MI,48461
L8085,North Stre,MI,48049
L8086,Northport,MI,49670
L8087,Northview,MI,49525
L8088,Northville,MI,48167
L8089,Norton Sho,MI,49441
L809,Phoenix,AZ,85004
L8090,Norway,MI,49870
L8091,Novi,MI,48374
L8092,Novi,MI,48375
L8093,Novi,MI,48377
L8094,Oak Park,MI,48237
L8095,Oakland,MI,48363
L8096,Oakley,MI,48649
L8097,Okemos,MI,48864
L8098,Olivet,MI,49076
L8099,Omer,MI,48749
L81,Brantley,AL,36034
L810,Phoenix,AZ,85006
L8100,Onaway,MI,49765
L8101,Onondaga,MI,49264
L8102,Onsted,MI,49265
L8103,Onsted,MI,49287
L8104,Orion,MI,48359
L8105,Orion,MI,48360
L8106,Orion,MI,48362
L8107,Orleans,MI,48865
L8108,Ortonville,MI,48462
L8109,Oshtemo,MI,49009
L811,Phoenix,AZ,85007
L8110,Osseo,MI,49266
L8111,Ossineke,MI,49766
L8112,Otsego,MI,49078
L8113,Ottawa Lak,MI,49267
L8114,Otter Lake,MI,48464
L8115,Ovid,MI,48866
L8116,Owosso,MI,48867
L8117,Oxford Tow,MI,48370
L8118,Oxford Tow,MI,48371
L8119,Palmyra,MI,49268
L812,Phoenix,AZ,85008
L8120,Paradise,MI,49768
L8121,Paw Paw,MI,49079
L8122,Peck,MI,48466
L8123,Pelkie,MI,49958
L8124,Pellston,MI,49769
L8125,Pentwater,MI,49449
L8126,Perrinton,MI,48871
L8127,Perry,MI,48872
L8128,Petersburg,MI,49270
L8129,Petoskey,MI,49770
L813,Phoenix,AZ,85009
L8130,Pewamo,MI,48873
L8131,Pickford,MI,49774
L8132,Pierson,MI,49339
L8133,Pigeon,MI,48755
L8134,Pinckney,MI,48169
L8135,Pinconning,MI,48650
L8136,Pittsfield,MI,48108
L8137,Pleasant R,MI,48069
L8138,Pontiac,MI,48340
L8139,Pontiac,MI,48341
L814,Phoenix,AZ,85012
L8140,Pontiac,MI,48342
L8141,Port Austi,MI,48467
L8142,Port Hope,MI,48468
L8143,Port Huron,MI,48060
L8144,Port Sanil,MI,48469
L8145,Portage To,MI,49916
L8146,Portland,MI,48875
L8147,Portsmouth,MI,48747
L8148,Posen,MI,49776
L8149,Pottervill,MI,48876
L815,Phoenix,AZ,85013
L8150,Powers,MI,49874
L8151,Prescott,MI,48756
L8152,Presque Is,MI,49777
L8153,Pullman,MI,49450
L8154,Quincy,MI,49082
L8155,Raisin Tow,MI,49229
L8156,Rapid City,MI,49676
L8157,Rapid Rive,MI,49878
L8158,Ravenna,MI,49451
L8159,Ray,MI,48096
L816,Phoenix,AZ,85014
L8160,Reading,MI,49274
L8161,Redford,MI,48239
L8162,Redford,MI,48240
L8163,Reed City,MI,49677
L8164,Remus,MI,49340
L8165,Republic,MI,49879
L8166,Rhodes,MI,48652
L8167,Richmond,MI,48062
L8168,Riga,MI,49276
L8169,River Roug,MI,48218
L817,Phoenix,AZ,85015
L8170,Riverdale,MI,48877
L8171,Riverview,MI,48193
L8172,Rochester ,MI,48306
L8173,Rochester ,MI,48307
L8174,Rochester ,MI,48309
L8175,Rock,MI,49880
L8176,Rockford,MI,49341
L8177,Rodney,MI,49342
L8178,Rogers Cit,MI,49779
L8179,Romeo,MI,48065
L818,Phoenix,AZ,85016
L8180,Romulus,MI,48174
L8181,Roscommon,MI,48653
L8182,Rose City,MI,48654
L8183,Rosebush,MI,48878
L8184,Roseville,MI,48066
L8185,Rothbury,MI,49452
L8186,Royal Oak,MI,48067
L8187,Royal Oak,MI,48073
L8188,Rudyard,MI,49780
L8189,Saginaw,MI,48601
L819,Phoenix,AZ,85017
L8190,Saginaw,MI,48602
L8191,Saginaw,MI,48603
L8192,Saginaw,MI,48604
L8193,Saginaw,MI,48607
L8194,Saginaw,MI,48609
L8195,Saginaw,MI,48638
L8196,Saint Char,MI,48655
L8197,Saint Clai,MI,48079
L8198,Saint Clai,MI,48080
L8199,Saint Clai,MI,48081
L82,Bremen,AL,35033
L820,Phoenix,AZ,85018
L8200,Saint Clai,MI,48082
L8201,Saint Igna,MI,49781
L8202,Saint John,MI,48879
L8203,Saint Loui,MI,48880
L8204,Saline,MI,48176
L8205,Sand Lake,MI,49343
L8206,Sandusky,MI,48471
L8207,Sanford,MI,48657
L8208,Saranac,MI,48881
L8209,Sault Sain,MI,49783
L821,Phoenix,AZ,85019
L8210,Scottville,MI,49454
L8211,Sears,MI,49679
L8212,Sebewaing,MI,48759
L8213,Shelby,MI,49455
L8214,Shelby Tow,MI,48315
L8215,Shelby Tow,MI,48316
L8216,Shelby Tow,MI,48317
L8217,Shelbyvill,MI,49344
L8218,Shepherd,MI,48883
L8219,Sheridan,MI,48884
L822,Phoenix,AZ,85020
L8220,Six Lakes,MI,48886
L8221,Skandia,MI,49885
L8222,Smiths Cre,MI,48074
L8223,Snover,MI,48472
L8224,South Boar,MI,49680
L8225,South Bran,MI,48761
L8226,South Have,MI,49090
L8227,South Lyon,MI,48178
L8228,Southfield,MI,48033
L8229,Southfield,MI,48034
L823,Phoenix,AZ,85021
L8230,Southfield,MI,48075
L8231,Southfield,MI,48076
L8232,Southgate,MI,48195
L8233,Sparta,MI,49345
L8234,Spring Lak,MI,49456
L8235,Springfiel,MI,48350
L8236,Springport,MI,49284
L8237,Spruce,MI,48762
L8238,Standish,MI,48658
L8239,Stanton,MI,48888
L824,Phoenix,AZ,85022
L8240,Stanwood,MI,49346
L8241,Stephenson,MI,49887
L8242,Sterling,MI,48659
L8243,Sterling H,MI,48310
L8244,Sterling H,MI,48312
L8245,Sterling H,MI,48313
L8246,Sterling H,MI,48314
L8247,Stockbridg,MI,49285
L8248,Sturgis,MI,49091
L8249,Sunfield,MI,48890
L825,Phoenix,AZ,85023
L8250,Superior T,MI,48198
L8251,Suttons Ba,MI,49682
L8252,Tawas City,MI,48763
L8253,Taylor,MI,48180
L8254,Tecumseh,MI,49286
L8255,Tekonsha,MI,49092
L8256,Temperance,MI,48182
L8257,Texas Town,MI,49071
L8258,Thompsonvi,MI,49683
L8259,Three Rive,MI,49093
L826,Phoenix,AZ,85024
L8260,Traverse C,MI,49684
L8261,Traverse C,MI,49686
L8262,Trenton,MI,48183
L8263,Trout Lake,MI,49793
L8264,Troy,MI,48083
L8265,Troy,MI,48084
L8266,Troy,MI,48085
L8267,Troy,MI,48098
L8268,Trufant,MI,49347
L8269,Tustin,MI,49688
L827,Phoenix,AZ,85027
L8270,Twin Lake,MI,49457
L8271,Twining,MI,48766
L8272,Ubly,MI,48475
L8273,Union,MI,49130
L8274,Union City,MI,49094
L8275,Unionville,MI,48767
L8276,Van Buren ,MI,48111
L8277,Vandalia,MI,49095
L8278,Vanderbilt,MI,49795
L8279,Vassar,MI,48768
L828,Phoenix,AZ,85028
L8280,Vestaburg,MI,48891
L8281,Vienna Tow,MI,48420
L8282,Vulcan,MI,49892
L8283,Walker,MI,49534
L8284,Walker,MI,49544
L8285,Walkervill,MI,49459
L8286,Wallace,MI,49893
L8287,Warren,MI,48088
L8288,Warren,MI,48089
L8289,Warren,MI,48091
L829,Phoenix,AZ,85029
L8290,Warren,MI,48092
L8291,Warren,MI,48093
L8292,Washington,MI,48094
L8293,Washington,MI,48095
L8294,Waterford,MI,48327
L8295,Waterford,MI,48328
L8296,Waterford,MI,48329
L8297,Watervliet,MI,49098
L8298,Waverly,MI,48917
L8299,Wayland,MI,49348
L83,Brewton,AL,36426
L830,Phoenix,AZ,85031
L8300,Wayne,MI,48184
L8301,Webbervill,MI,48892
L8302,Wellston,MI,49689
L8303,West Bloom,MI,48322
L8304,West Bloom,MI,48323
L8305,West Bloom,MI,48324
L8306,West Branc,MI,48661
L8307,Westland,MI,48185
L8308,Westland,MI,48186
L8309,Westphalia,MI,48894
L831,Phoenix,AZ,85032
L8310,Wetmore,MI,49895
L8311,Wheeler,MI,48662
L8312,White Clou,MI,49349
L8313,White Lake,MI,48383
L8314,White Lake,MI,48386
L8315,White Pige,MI,49099
L8316,Whitehall,MI,49461
L8317,Whitmore L,MI,48189
L8318,Whittemore,MI,48770
L8319,Williamsbu,MI,49690
L832,Phoenix,AZ,85033
L8320,Williamsto,MI,48895
L8321,Wilson,MI,49896
L8322,Windsor To,MI,48821
L8323,Wixom,MI,48393
L8324,Wolverine,MI,49799
L8325,Woodland,MI,48897
L8326,Wyandotte,MI,48192
L8327,Wyoming,MI,49509
L8328,Wyoming,MI,49519
L8329,Yale,MI,48097
L833,Phoenix,AZ,85034
L8330,Ypsilanti,MI,48197
L8331,Zeeland To,MI,49460
L8332,Zeeland To,MI,49464
L8333,Ada,MN,56510
L8334,Adrian,MN,56110
L8335,Afton,MN,55001
L8336,Aitkin,MN,56431
L8337,Akeley,MN,56433
L8338,Albany,MN,56307
L8339,Albert Lea,MN,56007
L834,Phoenix,AZ,85035
L8340,Albertvill,MN,55301
L8341,Alden,MN,56009
L8342,Alexandria,MN,56308
L8343,Altura,MN,55910
L8344,Amboy,MN,56010
L8345,Andover,MN,55304
L8346,Angora,MN,55703
L8347,Annandale,MN,55302
L8348,Apple Vall,MN,55124
L8349,Appleton,MN,56208
L835,Phoenix,AZ,85037
L8350,Arlington,MN,55307
L8351,Ashby,MN,56309
L8352,Atwater,MN,56209
L8353,Audubon,MN,56511
L8354,Aurora,MN,55705
L8355,Austin,MN,55912
L8356,Avon,MN,56310
L8357,Babbitt,MN,55706
L8358,Backus,MN,56435
L8359,Bagley,MN,56621
L836,Phoenix,AZ,85040
L8360,Balaton,MN,56115
L8361,Barnesvill,MN,56514
L8362,Barnum,MN,55707
L8363,Battle Lak,MN,56515
L8364,Baudette,MN,56623
L8365,Baxter,MN,56425
L8366,Bayport,MN,55003
L8367,Becker,MN,55308
L8368,Belgrade,MN,56312
L8369,Belle Plai,MN,56011
L837,Phoenix,AZ,85041
L8370,Bemidji,MN,56601
L8371,Benson,MN,56215
L8372,Big Lake,MN,55309
L8373,Bigfork,MN,56628
L8374,Biwabik,MN,55708
L8375,Blaine,MN,55434
L8376,Blaine,MN,55449
L8377,Blooming P,MN,55917
L8378,Bloomingto,MN,55420
L8379,Bloomingto,MN,55425
L838,Phoenix,AZ,85042
L8380,Bloomingto,MN,55431
L8381,Bloomingto,MN,55437
L8382,Bloomingto,MN,55438
L8383,Bovey,MN,55709
L8384,Bowlus,MN,56314
L8385,Braham,MN,55006
L8386,Brainerd,MN,56401
L8387,Breezy Poi,MN,56472
L8388,Brook Park,MN,55007
L8389,Brooklyn C,MN,55429
L839,Phoenix,AZ,85043
L8390,Brooklyn C,MN,55430
L8391,Brooklyn P,MN,55443
L8392,Brooklyn P,MN,55444
L8393,Brooklyn P,MN,55445
L8394,Brooten,MN,56316
L8395,Browervill,MN,56438
L8396,Brownton,MN,55312
L8397,Buffalo,MN,55313
L8398,Buffalo La,MN,55314
L8399,Buhl,MN,55713
L84,Bridgeport,AL,35740
L840,Phoenix,AZ,85044
L8400,Burnsville,MN,55306
L8401,Burnsville,MN,55337
L8402,Butterfiel,MN,56120
L8403,Byron,MN,55920
L8404,Caledonia,MN,55921
L8405,Calumet,MN,55716
L8406,Cambridge,MN,55008
L8407,Canby,MN,56220
L8408,Cannon Fal,MN,55009
L8409,Canyon,MN,55717
L841,Phoenix,AZ,85045
L8410,Carlton,MN,55718
L8411,Carver,MN,55315
